state,county,party,votes,totalvotes
RI,FEDERAL PRECINCT,REPUBLICAN,85,1374
SC,ABBEVILLE,DEMOCRAT,755,12433
SC,ABBEVILLE,DEMOCRAT,1205,12433
SC,ABBEVILLE,DEMOCRAT,0,12433
SC,ABBEVILLE,DEMOCRAT,12,12433
SC,ABBEVILLE,DEMOCRAT,2129,12433
SC,ABBEVILLE,DEMOCRAT,0,12433
SC,ABBEVILLE,GREEN,4,12433
SC,ABBEVILLE,GREEN,10,12433
SC,ABBEVILLE,GREEN,0,12433
SC,ABBEVILLE,GREEN,0,12433
SC,ABBEVILLE,GREEN,9,12433
SC,ABBEVILLE,GREEN,0,12433
SC,ABBEVILLE,LIBERTARIAN,6,12433
SC,ABBEVILLE,LIBERTARIAN,52,12433
SC,ABBEVILLE,LIBERTARIAN,0,12433
SC,ABBEVILLE,LIBERTARIAN,0,12433
SC,ABBEVILLE,LIBERTARIAN,30,12433
SC,ABBEVILLE,LIBERTARIAN,0,12433
SC,ABBEVILLE,OTHER,0,12433
SC,ABBEVILLE,OTHER,2,12433
SC,ABBEVILLE,OTHER,0,12433
SC,ABBEVILLE,OTHER,0,12433
SC,ABBEVILLE,OTHER,4,12433
SC,ABBEVILLE,OTHER,0,12433
SC,ABBEVILLE,REPUBLICAN,581,12433
SC,ABBEVILLE,REPUBLICAN,4306,12433
SC,ABBEVILLE,REPUBLICAN,0,12433
SC,ABBEVILLE,REPUBLICAN,8,12433
SC,ABBEVILLE,REPUBLICAN,3320,12433
SC,ABBEVILLE,REPUBLICAN,0,12433
SC,AIKEN,DEMOCRAT,6392,85185
SC,AIKEN,DEMOCRAT,11888,85185
SC,AIKEN,DEMOCRAT,28,85185
SC,AIKEN,DEMOCRAT,8,85185
SC,AIKEN,DEMOCRAT,13953,85185
SC,AIKEN,DEMOCRAT,6,85185
SC,AIKEN,GREEN,47,85185
SC,AIKEN,GREEN,159,85185
SC,AIKEN,GREEN,0,85185
SC,AIKEN,GREEN,0,85185
SC,AIKEN,GREEN,68,85185
SC,AIKEN,GREEN,0,85185
SC,AIKEN,LIBERTARIAN,95,85185
SC,AIKEN,LIBERTARIAN,643,85185
SC,AIKEN,LIBERTARIAN,1,85185
SC,AIKEN,LIBERTARIAN,1,85185
SC,AIKEN,LIBERTARIAN,241,85185
SC,AIKEN,LIBERTARIAN,1,85185
SC,AIKEN,OTHER,10,85185
SC,AIKEN,OTHER,33,85185
SC,AIKEN,OTHER,0,85185
SC,AIKEN,OTHER,0,85185
SC,AIKEN,OTHER,22,85185
SC,AIKEN,OTHER,0,85185
SC,AIKEN,REPUBLICAN,5162,85185
SC,AIKEN,REPUBLICAN,27763,85185
SC,AIKEN,REPUBLICAN,27,85185
SC,AIKEN,REPUBLICAN,16,85185
SC,AIKEN,REPUBLICAN,18606,85185
SC,AIKEN,REPUBLICAN,15,85185
SC,ALLENDALE,DEMOCRAT,406,3593
SC,ALLENDALE,DEMOCRAT,720,3593
SC,ALLENDALE,DEMOCRAT,0,3593
SC,ALLENDALE,DEMOCRAT,0,3593
SC,ALLENDALE,DEMOCRAT,1588,3593
SC,ALLENDALE,DEMOCRAT,4,3593
SC,ALLENDALE,GREEN,2,3593
SC,ALLENDALE,GREEN,8,3593
SC,ALLENDALE,GREEN,0,3593
SC,ALLENDALE,GREEN,0,3593
SC,ALLENDALE,GREEN,9,3593
SC,ALLENDALE,GREEN,0,3593
SC,ALLENDALE,LIBERTARIAN,3,3593
SC,ALLENDALE,LIBERTARIAN,5,3593
SC,ALLENDALE,LIBERTARIAN,0,3593
SC,ALLENDALE,LIBERTARIAN,0,3593
SC,ALLENDALE,LIBERTARIAN,11,3593
SC,ALLENDALE,LIBERTARIAN,0,3593
SC,ALLENDALE,OTHER,0,3593
SC,ALLENDALE,OTHER,1,3593
SC,ALLENDALE,OTHER,0,3593
SC,ALLENDALE,OTHER,0,3593
SC,ALLENDALE,OTHER,1,3593
SC,ALLENDALE,OTHER,0,3593
SC,ALLENDALE,REPUBLICAN,59,3593
SC,ALLENDALE,REPUBLICAN,442,3593
SC,ALLENDALE,REPUBLICAN,0,3593
SC,ALLENDALE,REPUBLICAN,0,3593
SC,ALLENDALE,REPUBLICAN,330,3593
SC,ALLENDALE,REPUBLICAN,4,3593
SC,ANDERSON,DEMOCRAT,7057,96093
SC,ANDERSON,DEMOCRAT,13771,96093
SC,ANDERSON,DEMOCRAT,35,96093
SC,ANDERSON,DEMOCRAT,66,96093
SC,ANDERSON,DEMOCRAT,6195,96093
SC,ANDERSON,DEMOCRAT,45,96093
SC,ANDERSON,GREEN,21,96093
SC,ANDERSON,GREEN,129,96093
SC,ANDERSON,GREEN,0,96093
SC,ANDERSON,GREEN,0,96093
SC,ANDERSON,GREEN,28,96093
SC,ANDERSON,GREEN,0,96093
SC,ANDERSON,LIBERTARIAN,98,96093
SC,ANDERSON,LIBERTARIAN,873,96093
SC,ANDERSON,LIBERTARIAN,0,96093
SC,ANDERSON,LIBERTARIAN,4,96093
SC,ANDERSON,LIBERTARIAN,145,96093
SC,ANDERSON,LIBERTARIAN,3,96093
SC,ANDERSON,OTHER,8,96093
SC,ANDERSON,OTHER,39,96093
SC,ANDERSON,OTHER,0,96093
SC,ANDERSON,OTHER,0,96093
SC,ANDERSON,OTHER,11,96093
SC,ANDERSON,OTHER,0,96093
SC,ANDERSON,REPUBLICAN,11505,96093
SC,ANDERSON,REPUBLICAN,49622,96093
SC,ANDERSON,REPUBLICAN,72,96093
SC,ANDERSON,REPUBLICAN,159,96093
SC,ANDERSON,REPUBLICAN,6110,96093
SC,ANDERSON,REPUBLICAN,97,96093
SC,BAMBERG,DEMOCRAT,814,6482
SC,BAMBERG,DEMOCRAT,1431,6482
SC,BAMBERG,DEMOCRAT,0,6482
SC,BAMBERG,DEMOCRAT,5,6482
SC,BAMBERG,DEMOCRAT,1760,6482
SC,BAMBERG,DEMOCRAT,0,6482
SC,BAMBERG,GREEN,0,6482
SC,BAMBERG,GREEN,8,6482
SC,BAMBERG,GREEN,0,6482
SC,BAMBERG,GREEN,0,6482
SC,BAMBERG,GREEN,9,6482
SC,BAMBERG,GREEN,0,6482
SC,BAMBERG,LIBERTARIAN,5,6482
SC,BAMBERG,LIBERTARIAN,14,6482
SC,BAMBERG,LIBERTARIAN,0,6482
SC,BAMBERG,LIBERTARIAN,1,6482
SC,BAMBERG,LIBERTARIAN,11,6482
SC,BAMBERG,LIBERTARIAN,0,6482
SC,BAMBERG,OTHER,1,6482
SC,BAMBERG,OTHER,1,6482
SC,BAMBERG,OTHER,0,6482
SC,BAMBERG,OTHER,0,6482
SC,BAMBERG,OTHER,5,6482
SC,BAMBERG,OTHER,0,6482
SC,BAMBERG,REPUBLICAN,180,6482
