Date,Demographic_category,Administered_Dose1,Administered_Dose1_pct_known,Administered_Dose1_pct_US,Series_Complete_Yes,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,Series_Complete_Pop_Pct_known,Series_Complete_Pop_Pct_US
02/15/2021,Race_eth_NHAsian,1122364,5.2,0,443530,6.4,2.5,5.3,0
02/15/2021,Ages_16-17_yrs,32591,0.1,0,10880,0.4,0.1,0.1,0
02/15/2021,Ages_18-29_yrs,2798388,7.9,0,1444560,5.7,2.9,10.7,0
02/15/2021,Ages_40-49_yrs,3898035,10.9,0,2077231,10.5,5.6,15.3,0
02/15/2021,Ages_50-64_yrs,6700156,18.8,0,3249199,11.4,5.5,24,0
02/15/2021,Sex_Male,14411845,41.2,0,4967896,9.7,3.3,37.5,0
02/15/2021,Ages_12-15_yrs,893,0,0,125,0,0,0,0
02/15/2021,Race_eth_NHBlack,1338389,6.2,0,455449,3.6,1.2,5.5,0
02/15/2021,Race_eth_NHNHOPI,55491,0.3,0,25170,6.2,2.8,0.3,0
02/15/2021,Ages_25-39_yrs,5380564,15.1,0,2978630,8.7,4.8,22,0
02/15/2021,US,35623599,0,0,13538957,0,0,0,0
02/15/2021,Race_eth_unknown,14078402,65.3,0,5222889,0,0,62.8,0
02/15/2021,Ages_30-39_yrs,3774558,10.6,0,2092901,9.3,5.2,15.5,0
02/15/2021,Ages_18-24_yrs,1192382,3.3,0,558831,4.3,2,4.1,0
02/15/2021,Race_eth_NHWhite,13602700,63.1,0,5248151,7.3,2.8,63.1,0
02/15/2021,Race_eth_NHMult_Oth,2998085,13.9,0,1211043,0,0,14.6,0
02/15/2021,Sex_unknown,612795,1.8,0,296252,0,0,2.2,0
02/15/2021,Age_unknown,9300,0,0,731,0,0,0,0
02/15/2021,Sex_Female,20598959,58.8,0,8274809,13.4,5.4,62.5,0
02/15/2021,Age_known,35614299,0,99,13538226,0,0,0,99
02/15/2021,Ages_75+_yrs,9269638,26,0,2516497,43.2,11.7,18.6,0
02/15/2021,Ages_<12yrs,3760,0,0,1111,0,0,0,0
02/15/2021,Race_eth_known,21545197,0,60.5,8316068,0,0,0,61.4
02/15/2021,Ages_<18yrs,37244,0.1,0,12116,0.1,0,0.1,0
02/14/2021,Ages_30-39_yrs,3723570,10.7,0,2043936,9.2,5,15.7,0
02/14/2021,US,34848979,0,0,13016334,0,0,0,0
02/14/2021,Race_eth_NHWhite,13301818,62.9,0,5050315,7.2,2.7,62.8,0
02/14/2021,Ages_18-29_yrs,2757374,7.9,0,1405129,5.6,2.8,10.8,0
02/14/2021,Ages_25-39_yrs,5307651,15.2,0,2907691,8.6,4.7,22.3,0
02/14/2021,Sex_Male,14065787,41.1,0,4760225,9.4,3.2,37.4,0
02/14/2021,Ages_18-24_yrs,1173293,3.4,0,541374,4.2,2,4.2,0
02/14/2021,Race_eth_NHNHOPI,54407,0.3,0,24159,6.1,2.7,0.3,0
02/14/2021,Ages_<12yrs,3736,0,0,1102,0,0,0,0
02/14/2021,Ages_50-64_yrs,6577709,18.9,0,3160463,11.2,5.4,24.3,0
02/14/2021,Sex_Female,20174750,58.9,0,7963697,13.1,5.2,62.6,0
02/14/2021,Race_eth_NHBlack,1302929,6.2,0,438255,3.5,1.2,5.5,0
02/14/2021,Ages_75+_yrs,9072740,26,0,2351209,42.3,11,18.1,0
02/14/2021,Ages_12-15_yrs,872,0,0,119,0,0,0,0
02/14/2021,Ages_40-49_yrs,3839526,11,0,2025219,10.4,5.5,15.6,0
02/14/2021,Sex_unknown,608442,1.8,0,292412,0,0,2.3,0
02/14/2021,Race_eth_Hispanic,2046382,9.7,0,763803,3.9,1.5,9.5,0
02/14/2021,Race_eth_NHAsian,1108294,5.2,0,433715,6.3,2.5,5.4,0
02/14/2021,Sex_known,34240537,0,98.3,12723922,0,0,0,97.8
02/14/2021,Ages_65-74_yrs,8832413,25.3,0,2018084,29.8,6.8,15.5,0
02/14/2021,Race_eth_unknown,13717762,64.9,0,4979368,0,0,62,0
02/14/2021,Ages_16-17_yrs,31784,0.1,0,10345,0.4,0.1,0.1,0
02/14/2021,Race_eth_NHMult_Oth,2966912,14,0,1175537,0,0,14.6,0
02/14/2021,Age_unknown,9255,0,0,728,0,0,0,0
02/14/2021,Race_eth_known,21131217,0,60.6,8036966,0,0,0,61.7
02/14/2021,Ages_<18yrs,36392,0.1,0,11566,0.1,0,0.1,0
02/14/2021,Age_known,34839724,0,99,13015606,0,0,0,99
02/14/2021,Race_eth_NHAIAN,350475,1.7,0,151182,15,6.5,1.9,0
02/13/2021,Race_eth_NHNHOPI,52833,0.3,0,22523,5.9,2.5,0.3,0
02/13/2021,Race_eth_NHBlack,1240693,6.1,0,397822,3.3,1.1,5.4,0
02/13/2021,Race_eth_NHAsian,1075920,5.3,0,405006,6.1,2.3,5.5,0
02/13/2021,Race_eth_unknown,13337788,65.5,0,4694986,0,0,63.6,0
02/13/2021,Race_eth_NHAIAN,335319,1.6,0,141827,14.3,6.1,1.9,0
02/13/2021,Ages_<12yrs,3675,0,0,1074,0,0,0,0
02/13/2021,US,33695110,0,0,12076495,0,0,0,0
02/13/2021,Sex_unknown,595848,1.8,0,280303,0,0,2.4,0
02/13/2021,Race_eth_Hispanic,1970555,9.7,0,704903,3.8,1.3,9.5,0
02/13/2021,Race_eth_known,20357322,0,60.4,7381509,0,0,0,61.1
02/13/2021,Sex_known,33099262,0,98.2,11796192,0,0,0,97.7
02/13/2021,Ages_65-74_yrs,8405000,24.9,0,1791848,28.3,6,14.8,0
02/13/2021,Ages_18-29_yrs,2695485,8,0,1330810,5.5,2.7,11,0
02/13/2021,Ages_18-24_yrs,1144139,3.4,0,508843,4.1,1.8,4.2,0
02/13/2021,Ages_25-39_yrs,5195155,15.4,0,2771730,8.4,4.5,23,0
02/13/2021,Ages_<18yrs,35088,0.1,0,10667,0.1,0,0.1,0
02/13/2021,Age_unknown,9180,0,0,718,0,0,0,0
02/13/2021,Ages_75+_yrs,8768215,26,0,2075151,40.9,9.7,17.2,0
02/13/2021,Sex_Male,13557541,41,0,4380240,9.1,2.9,37.1,0
02/13/2021,Ages_30-39_yrs,3643809,10.8,0,1949763,9,4.8,16.1,0
02/13/2021,Ages_40-49_yrs,3750099,11.1,0,1926725,10.1,5.2,16,0
02/13/2021,Sex_Female,19541721,59,0,7415952,12.7,4.8,62.9,0
02/13/2021,Race_eth_NHWhite,12788566,62.8,0,4609982,6.9,2.5,62.5,0
02/13/2021,Age_known,33685930,0,99,12075777,0,0,0,99
02/13/2021,Ages_16-17_yrs,30586,0.1,0,9483,0.4,0.1,0.1,0
02/13/2021,Race_eth_NHMult_Oth,2893436,14.2,0,1099446,0,0,14.9,0
02/13/2021,Ages_12-15_yrs,827,0,0,110,0,0,0,0
02/13/2021,Ages_50-64_yrs,6388234,19,0,2990813,10.9,5.1,24.8,0
02/12/2021,Race_eth_unknown,12968110,66.2,0,4408400,0,0,65.4,0
02/12/2021,Ages_65-74_yrs,7979633,24.5,0,1585561,26.9,5.3,14.2,0
02/12/2021,Sex_known,31970576,0,98.2,10877834,0,0,0,97.6
02/12/2021,Ages_40-49_yrs,3666871,11.3,0,1820205,9.9,4.9,16.3,0
02/12/2021,Race_eth_NHBlack,1185514,6.1,0,361901,3.1,1,5.4,0
02/12/2021,Age_unknown,8911,0,0,622,0,0,0,0
02/12/2021,Ages_16-17_yrs,29385,0.1,0,8590,0.4,0.1,0.1,0
02/12/2021,Ages_18-24_yrs,1116651,3.4,0,475308,4,1.7,4.3,0
02/12/2021,Race_eth_NHNHOPI,51375,0.3,0,20936,5.8,2.3,0.3,0
02/12/2021,US,32558038,0,0,11149533,0,0,0,0
02/12/2021,Race_eth_NHAsian,1045732,5.3,0,379025,6,2.2,5.6,0
02/12/2021,Ages_75+_yrs,8448191,25.9,0,1810083,39.4,8.4,16.2,0
02/12/2021,Age_known,32549127,0,99,11148911,0,0,0,99
02/12/2021,Ages_30-39_yrs,3569649,11,0,1850828,8.8,4.6,16.6,0
02/12/2021,Race_eth_NHAIAN,323207,1.6,0,132144,13.8,5.6,2,0
02/12/2021,Race_eth_Hispanic,1888363,9.6,0,643710,3.6,1.2,9.5,0
02/12/2021,Ages_50-64_yrs,6213565,19.1,0,2818331,10.6,4.8,25.3,0
02/12/2021,Sex_Male,13058847,40.8,0,4006540,8.8,2.7,36.8,0
02/12/2021,Sex_unknown,587462,1.8,0,271699,0,0,2.5,0
02/12/2021,Race_eth_known,19589928,0,60.2,6741133,0,0,0,60.5
02/12/2021,Ages_12-15_yrs,796,0,0,103,0,0,0,0
02/12/2021,Ages_18-29_yrs,2637408,8.1,0,1254157,5.3,2.5,11.2,0
02/12/2021,Sex_Female,18911729,59.2,0,6871294,12.3,4.5,63.2,0
02/12/2021,Ages_<18yrs,33810,0.1,0,9746,0.1,0,0.1,0
02/12/2021,Race_eth_NHWhite,12281976,62.7,0,4189221,6.6,2.3,62.1,0
02/12/2021,Race_eth_NHMult_Oth,2813761,14.4,0,1014196,0,0,15,0
02/12/2021,Ages_<12yrs,3629,0,0,1053,0,0,0,0
02/12/2021,Ages_25-39_yrs,5090406,15.6,0,2629677,8.2,4.2,23.6,0
02/11/2021,Race_eth_NHAsian,1018214,5.4,0,353853,5.8,2,5.7,0
02/11/2021,Sex_known,30980131,0,98.2,10057048,0,0,0,97.4
02/11/2021,Ages_16-17_yrs,28432,0.1,0,7872,0.4,0.1,0.1,0
02/11/2021,Race_eth_NHMult_Oth,2746479,14.5,0,930959,0,0,15.1,0
02/11/2021,Ages_<18yrs,32750,0.1,0,8997,0,0,0.1,0
02/11/2021,Ages_75+_yrs,8164625,25.9,0,1569980,38.1,7.3,15.2,0
02/11/2021,Ages_65-74_yrs,7601040,24.1,0,1387343,25.6,4.7,13.4,0
02/11/2021,Sex_unknown,579490,1.9,0,266565,0,0,2.7,0
02/11/2021,Ages_18-29_yrs,2589872,8.2,0,1189883,5.2,2.4,11.5,0
02/11/2021,Race_eth_known,18921157,0,60,6183411,0,0,0,59.9
02/11/2021,Race_eth_NHWhite,11831436,62.5,0,3827365,6.4,2.1,61.9,0
02/11/2021,Sex_Male,12617159,40.7,0,3665237,8.5,2.5,36.4,0
02/11/2021,Ages_40-49_yrs,3595052,11.4,0,1731496,9.7,4.7,16.8,0
02/11/2021,Race_eth_NHBlack,1136290,6,0,330239,3,0.9,5.3,0
02/11/2021,Race_eth_NHAIAN,310966,1.6,0,123930,13.3,5.3,2,0
02/11/2021,Ages_30-39_yrs,3507062,11.1,0,1767284,8.7,4.4,17.1,0
02/11/2021,US,31559621,0,0,10323613,0,0,0,0
02/11/2021,Ages_12-15_yrs,751,0,0,95,0,0,0,0
02/11/2021,Ages_50-64_yrs,6060636,19.2,0,2668196,10.3,4.5,25.8,0
02/11/2021,Race_eth_unknown,12638464,66.8,0,4140202,0,0,67,0
02/11/2021,Race_eth_NHNHOPI,49865,0.3,0,18896,5.6,2.1,0.3,0
02/11/2021,Ages_<12yrs,3567,0,0,1030,0,0,0,0
02/11/2021,Age_unknown,8584,0,0,434,0,0,0,0
02/11/2021,Race_eth_Hispanic,1827907,9.7,0,598169,3.5,1.1,9.7,0
02/11/2021,Ages_25-39_yrs,5002807,15.9,0,2510409,8.1,4,24.3,0
02/11/2021,Age_known,31551037,0,99,10323179,0,0,0,99
02/11/2021,Ages_18-24_yrs,1094127,3.5,0,446758,3.9,1.6,4.3,0
02/11/2021,Sex_Female,18362972,59.3,0,6391811,11.9,4.2,63.6,0
02/10/2021,Race_eth_known,18368347,0,59.8,5743085,0,0,0,59.3
02/10/2021,Race_eth_NHNHOPI,48634,0.3,0,17744,5.5,2,0.3,0
02/10/2021,Ages_50-64_yrs,5939859,19.3,0,2545189,10.1,4.3,26.3,0
02/10/2021,Age_unknown,8265,0,0,309,0,0,0,0
02/10/2021,Ages_25-39_yrs,4932915,16,0,2409330,8,3.9,24.9,0
02/10/2021,Ages_<12yrs,3542,0,0,1012,0,0,0,0
02/10/2021,Race_eth_NHMult_Oth,2690312,14.6,0,877967,0,0,15.3,0
02/10/2021,Race_eth_NHWhite,11469361,62.4,0,3538729,6.2,1.9,61.6,0
02/10/2021,Ages_75+_yrs,7917743,25.8,0,1393883,36.9,6.5,14.4,0
02/10/2021,Race_eth_unknown,12372742,67.4,0,3937822,0,0,68.6,0
02/10/2021,Ages_18-24_yrs,1075868,3.5,0,422485,3.9,1.5,4.4,0
02/10/2021,Race_eth_NHAIAN,298900,1.6,0,114030,12.8,4.9,2,0
02/10/2021,Race_eth_Hispanic,1772746,9.7,0,557891,3.4,1.1,9.7,0
02/10/2021,Ages_30-39_yrs,3457188,11.2,0,1696796,8.5,4.2,17.5,0
02/10/2021,Sex_Male,12250987,40.6,0,3398363,8.2,2.3,36.1,0
02/10/2021,Ages_12-15_yrs,730,0,0,91,0,0,0,0
02/10/2021,Sex_Female,17917164,59.4,0,6020021,11.6,3.9,63.9,0
02/10/2021,Age_known,30732824,0,99,9680598,0,0,0,99
02/10/2021,Race_eth_NHAsian,992447,5.4,0,332728,5.7,1.9,5.8,0
02/10/2021,Ages_40-49_yrs,3537991,11.5,0,1656508,9.5,4.5,17.1,0
02/10/2021,Race_eth_NHBlack,1095947,6,0,303996,2.9,0.8,5.3,0
02/10/2021,Ages_<18yrs,31798,0.1,0,8398,0,0,0.1,0
02/10/2021,Ages_16-17_yrs,27526,0.1,0,7295,0.4,0.1,0.1,0
02/10/2021,Sex_unknown,572938,1.9,0,262523,0,0,2.8,0
02/10/2021,US,30741089,0,0,9680907,0,0,0,0
02/10/2021,Ages_18-29_yrs,2551595,8.3,0,1135019,5.2,2.3,11.7,0
02/10/2021,Sex_known,30168151,0,98.1,9418384,0,0,0,97.3
02/10/2021,Ages_65-74_yrs,7296650,23.7,0,1244805,24.6,4.2,12.9,0
02/09/2021,Ages_25-39_yrs,4855536,16.2,0,2315278,7.8,3.7,25.5,0
02/09/2021,Sex_known,29359668,0,98.1,8831707,0,0,0,97.1
02/09/2021,Race_eth_NHNHOPI,47573,0.3,0,16992,5.3,1.9,0.3,0
02/09/2021,Ages_75+_yrs,7677473,25.7,0,1228207,35.8,5.7,13.5,0
02/09/2021,Ages_40-49_yrs,3476693,11.6,0,1586182,9.4,4.3,17.4,0
02/09/2021,Age_unknown,7890,0,0,206,0,0,0,0
02/09/2021,Race_eth_Hispanic,1723237,9.7,0,525332,3.3,1,9.8,0
02/09/2021,Race_eth_unknown,12090035,67.8,0,3733781,0,0,69.7,0
02/09/2021,Ages_65-74_yrs,7010449,23.4,0,1124927,23.6,3.8,12.4,0
02/09/2021,US,29926454,0,0,9090896,0,0,0,0
02/09/2021,Sex_Female,17465141,59.5,0,5673641,11.3,3.7,64.2,0
02/09/2021,Ages_30-39_yrs,3402615,11.4,0,1631286,8.4,4,17.9,0
02/09/2021,Ages_<12yrs,3515,0,0,1002,0,0,0,0
02/09/2021,Ages_18-24_yrs,1055566,3.5,0,399507,3.8,1.4,4.4,0
02/09/2021,Sex_Male,11894527,40.5,0,3158066,8,2.1,35.8,0
02/09/2021,Ages_18-29_yrs,2508487,8.4,0,1083499,5.1,2.2,11.9,0
02/09/2021,Race_eth_NHAsian,967181,5.4,0,316628,5.5,1.8,5.9,0
02/09/2021,Race_eth_NHWhite,11131946,62.4,0,3296061,6,1.8,61.5,0
02/09/2021,Ages_50-64_yrs,5812042,19.4,0,2428845,9.9,4.1,26.7,0
02/09/2021,Age_known,29918564,0,99,9090690,0,0,0,99
02/09/2021,Race_eth_NHMult_Oth,2618183,14.7,0,810892,0,0,15.1,0
02/09/2021,Ages_12-15_yrs,704,0,0,80,0,0,0,0
02/09/2021,Sex_unknown,566786,1.9,0,259189,0,0,2.9,0
02/09/2021,Race_eth_NHBlack,1055504,5.9,0,282407,2.8,0.8,5.3,0
02/09/2021,Race_eth_NHAIAN,292795,1.6,0,108803,12.5,4.6,2,0
02/09/2021,Ages_<18yrs,30805,0.1,0,7744,0,0,0.1,0
02/09/2021,Race_eth_known,17836419,0,59.6,5357115,0,0,0,58.9
02/09/2021,Ages_16-17_yrs,26586,0.1,0,6662,0.4,0.1,0.1,0
02/08/2021,Race_eth_known,17534117,0,59.6,5190998,0,0,0,59.1
02/08/2021,Race_eth_NHAIAN,285284,1.6,0,107326,12.2,4.6,2.1,0
02/08/2021,Ages_75+_yrs,7523431,25.6,0,1149289,35.1,5.4,13.1,0
02/08/2021,Race_eth_NHMult_Oth,2564103,14.6,0,770106,0,0,14.8,0
02/08/2021,Ages_<18yrs,29556,0.1,0,7362,0,0,0.1,0
02/08/2021,Race_eth_NHBlack,1036408,5.9,0,275062,2.8,0.7,5.3,0
02/08/2021,Ages_16-17_yrs,25391,0.1,0,6290,0.3,0.1,0.1,0
02/08/2021,Ages_40-49_yrs,3434781,11.7,0,1548686,9.3,4.2,17.6,0
02/08/2021,Race_eth_Hispanic,1693218,9.7,0,503551,3.2,1,9.7,0
02/08/2021,Ages_18-24_yrs,1040569,3.5,0,387909,3.7,1.4,4.4,0
02/08/2021,Sex_Male,11671781,40.5,0,3043815,7.8,2,35.7,0
02/08/2021,Sex_known,28834391,0,98.1,8528837,0,0,0,97.1
02/08/2021,Race_eth_NHWhite,10956513,62.5,0,3209419,5.9,1.7,61.8,0
02/08/2021,Race_eth_NHNHOPI,47123,0.3,0,16533,5.3,1.9,0.3,0
02/08/2021,Ages_12-15_yrs,673,0,0,75,0,0,0,0
02/08/2021,Ages_65-74_yrs,6831468,23.2,0,1061480,23,3.6,12.1,0
02/08/2021,Race_eth_NHAsian,951468,5.4,0,309001,5.4,1.8,6,0
02/08/2021,Age_unknown,7794,0,0,200,0,0,0,0
02/08/2021,Race_eth_unknown,11862709,67.7,0,3595406,0,0,69.3,0
02/08/2021,Ages_30-39_yrs,3364738,11.4,0,1597236,8.3,3.9,18.2,0
02/08/2021,Ages_50-64_yrs,5727406,19.5,0,2365569,9.8,4,26.9,0
02/08/2021,Sex_Female,17162610,59.5,0,5485022,11.2,3.6,64.3,0
02/08/2021,Sex_unknown,562435,2,0,257567,0,0,3,0
02/08/2021,US,29396826,0,0,8786404,0,0,0,0
02/08/2021,Ages_18-29_yrs,2477652,8.4,0,1056582,5,2.1,12,0
02/08/2021,Ages_<12yrs,3492,0,0,997,0,0,0,0
02/08/2021,Ages_25-39_yrs,4801821,16.3,0,2265909,7.7,3.7,25.8,0
02/08/2021,Age_known,29389032,0,99,8786204,0,0,0,99
02/07/2021,Ages_<12yrs,3466,0,0,985,0,0,0,0
02/07/2021,Age_unknown,7755,0,0,195,0,0,0,0
02/07/2021,US,28702376,0,0,8440827,0,0,0,0
02/07/2021,Ages_12-15_yrs,649,0,0,67,0,0,0,0
02/07/2021,Race_eth_unknown,11652133,68.3,0,3477779,0,0,70.1,0
02/07/2021,Race_eth_NHNHOPI,45869,0.3,0,15928,5.1,1.8,0.3,0
02/07/2021,Race_eth_NHAIAN,277374,1.6,0,102453,11.8,4.4,2.1,0
02/07/2021,Sex_Male,11378184,40.4,0,2919228,7.6,2,35.7,0
02/07/2021,Race_eth_known,17050243,0,59.4,4963048,0,0,0,58.8
02/07/2021,Ages_30-39_yrs,3314830,11.5,0,1548781,8.2,3.8,18.3,0
02/07/2021,Ages_25-39_yrs,4730564,16.5,0,2194809,7.6,3.5,26,0
02/07/2021,Sex_unknown,555191,2,0,255081,0,0,3.1,0
02/07/2021,Ages_18-29_yrs,2437634,8.5,0,1016453,4.9,2.1,12,0
02/07/2021,Race_eth_NHAsian,920719,5.4,0,296275,5.2,1.7,6,0
02/07/2021,Race_eth_Hispanic,1645370,9.7,0,485779,3.2,0.9,9.8,0
02/07/2021,Ages_75+_yrs,7311525,25.5,0,1076797,34.1,5,12.8,0
02/07/2021,Ages_50-64_yrs,5625868,19.6,0,2287992,9.6,3.9,27.1,0
02/07/2021,Sex_known,28147185,0,98.1,8185746,0,0,0,97
02/07/2021,Ages_<18yrs,28624,0.1,0,6996,0,0,0.1,0
02/07/2021,Race_eth_NHBlack,1000262,5.9,0,263575,2.7,0.7,5.3,0
02/07/2021,Race_eth_NHMult_Oth,2488587,14.6,0,721839,0,0,14.5,0
02/07/2021,Race_eth_NHWhite,10672062,62.6,0,3077199,5.8,1.7,62,0
02/07/2021,Age_known,28694621,0,99,8440632,0,0,0,99
02/07/2021,Sex_Female,16769001,59.6,0,5266518,10.9,3.4,64.3,0
02/07/2021,Ages_40-49_yrs,3381325,11.8,0,1499834,9.1,4,17.8,0
02/07/2021,Ages_18-24_yrs,1021900,3.6,0,370425,3.7,1.3,4.4,0
02/07/2021,Ages_16-17_yrs,24509,0.1,0,5944,0.3,0.1,0.1,0
02/07/2021,Ages_65-74_yrs,6594815,23,0,1003779,22.2,3.4,11.9,0
02/06/2021,Ages_50-64_yrs,5467418,19.8,0,2128562,9.3,3.6,27.6,0
02/06/2021,Race_eth_NHWhite,10217725,62.6,0,2777655,5.5,1.5,62.1,0
02/06/2021,Ages_65-74_yrs,6206989,22.5,0,866088,20.9,2.9,11.2,0
02/06/2021,US,27622132,0,0,7719083,0,0,0,0
02/06/2021,Race_eth_Hispanic,1578789,9.7,0,445176,3,0.9,10,0
02/06/2021,Race_eth_known,16318887,0,59.1,4473790,0,0,0,58
02/06/2021,Race_eth_NHAIAN,269041,1.6,0,95047,11.5,4.1,2.1,0
02/06/2021,Sex_Male,10914334,40.3,0,2649000,7.3,1.8,35.5,0
02/06/2021,Ages_12-15_yrs,622,0,0,61,0,0,0,0
02/06/2021,Ages_<12yrs,3397,0,0,965,0,0,0,0
02/06/2021,Race_eth_NHMult_Oth,2380238,14.6,0,631818,0,0,14.1,0
02/06/2021,Age_known,27614565,0,99,7718901,0,0,0,99
02/06/2021,Ages_18-29_yrs,2382117,8.6,0,944048,4.8,1.9,12.2,0
02/06/2021,Sex_Female,16163113,59.7,0,4820181,10.5,3.1,64.5,0
02/06/2021,Ages_<18yrs,27479,0.1,0,6420,0,0,0.1,0
02/06/2021,Race_eth_NHBlack,946302,5.8,0,234712,2.5,0.6,5.2,0
02/06/2021,Ages_16-17_yrs,23460,0.1,0,5394,0.3,0.1,0.1,0
02/06/2021,Race_eth_NHAsian,882362,5.4,0,274738,5,1.6,6.1,0
02/06/2021,Race_eth_unknown,11303245,69.3,0,3245293,0,0,72.5,0
02/06/2021,Ages_30-39_yrs,3245071,11.7,0,1453590,8,3.6,18.8,0
02/06/2021,Ages_18-24_yrs,995599,3.6,0,340039,3.6,1.2,4.4,0
02/06/2021,Sex_known,27077447,0,98,7469181,0,0,0,96.8
02/06/2021,Ages_75+_yrs,6981315,25.3,0,917960,32.6,4.3,11.9,0
02/06/2021,Ages_25-39_yrs,4631589,16.8,0,2057599,7.5,3.3,26.7,0
02/06/2021,Age_unknown,7567,0,0,182,0,0,0,0
02/06/2021,Sex_unknown,544685,2,0,249902,0,0,3.3,0
02/06/2021,Race_eth_NHNHOPI,44430,0.3,0,14644,5,1.6,0.3,0
02/06/2021,Ages_40-49_yrs,3304176,12,0,1402233,8.9,3.8,18.2,0
02/05/2021,Ages_<18yrs,26164,0.1,0,5764,0,0,0.1,0
02/05/2021,Ages_75+_yrs,6599485,25,0,760313,30.8,3.5,10.9,0
02/05/2021,Age_known,26401285,0,99,6967596,0,0,0,99
02/05/2021,Ages_16-17_yrs,22251,0.1,0,4767,0.3,0.1,0.1,0
02/05/2021,Sex_unknown,532654,2.1,0,237924,0,0,3.5,0
02/05/2021,Race_eth_NHBlack,891694,5.7,0,207817,2.4,0.6,5.2,0
02/05/2021,Age_unknown,7249,0,0,175,0,0,0,0
02/05/2021,Race_eth_unknown,10879529,70.1,0,2963193,0,0,74,0
02/05/2021,US,26408534,0,0,6967771,0,0,0,0
02/05/2021,Ages_18-24_yrs,965325,3.7,0,308366,3.5,1.1,4.4,0
02/05/2021,Ages_30-39_yrs,3165746,12,0,1353509,7.8,3.3,19.4,0
02/05/2021,Sex_Female,15482497,59.8,0,4364878,10.1,2.8,64.9,0
02/05/2021,Race_eth_NHAsian,845460,5.4,0,254055,4.8,1.4,6.3,0
02/05/2021,Race_eth_NHNHOPI,42555,0.3,0,13486,4.8,1.5,0.3,0
02/05/2021,Ages_12-15_yrs,598,0,0,55,0,0,0,0
02/05/2021,Sex_known,25875880,0,98,6729847,0,0,0,96.6
02/05/2021,Ages_65-74_yrs,5794754,21.9,0,732374,19.5,2.5,10.5,0
02/05/2021,Ages_25-39_yrs,4519170,17.1,0,1914178,7.3,3.1,27.5,0
02/05/2021,Race_eth_NHMult_Oth,2290628,14.8,0,578309,0,0,14.4,0
02/05/2021,Race_eth_NHWhite,9704150,62.5,0,2467430,5.2,1.3,61.6,0
02/05/2021,Race_eth_NHAIAN,249862,1.6,0,78129,10.7,3.3,2,0
02/05/2021,Ages_50-64_yrs,5281293,20,0,1950095,9,3.3,28,0
02/05/2021,Ages_<12yrs,3315,0,0,942,0,0,0,0
02/05/2021,Ages_40-49_yrs,3215094,12.2,0,1296506,8.7,3.5,18.6,0
02/05/2021,Ages_18-29_yrs,2318749,8.8,0,869035,4.7,1.8,12.5,0
02/05/2021,Race_eth_known,15529005,0,58.8,4004578,0,0,0,57.5
02/05/2021,Race_eth_Hispanic,1504656,9.7,0,405352,2.9,0.8,10.1,0
02/05/2021,Sex_Male,10393383,40.2,0,2364969,7,1.6,35.1,0
02/04/2021,Ages_30-39_yrs,3109227,12.2,0,1277616,7.7,3.2,19.8,0
02/04/2021,Sex_Male,9999935,40,0,2170409,6.7,1.5,34.9,0
02/04/2021,Ages_75+_yrs,6310470,24.7,0,656871,29.4,3.1,10.2,0
02/04/2021,Sex_unknown,523389,2.1,0,225787,0,0,3.6,0
02/04/2021,Race_eth_NHBlack,849352,5.7,0,187869,2.3,0.5,5.1,0
02/04/2021,Race_eth_known,14916514,0,58.5,3674295,0,0,0,56.9
02/04/2021,Race_eth_NHNHOPI,41280,0.3,0,12629,4.6,1.4,0.3,0
02/04/2021,Race_eth_NHAsian,816635,5.5,0,238451,4.7,1.4,6.5,0
02/04/2021,Age_known,25509301,0,99,6452338,0,0,0,99
02/04/2021,Race_eth_Hispanic,1451178,9.7,0,378444,2.8,0.7,10.3,0
02/04/2021,Ages_65-74_yrs,5479895,21.5,0,655092,18.5,2.2,10.2,0
02/04/2021,Race_eth_NHMult_Oth,2203084,14.8,0,529520,0,0,14.4,0
02/04/2021,Race_eth_NHAIAN,244558,1.6,0,72792,10.4,3.1,2,0
02/04/2021,Race_eth_unknown,10599636,71.1,0,2778206,0,0,75.6,0
02/04/2021,Age_unknown,6849,0,0,163,0,0,0,0
02/04/2021,Sex_Female,14992826,60,0,4056305,9.7,2.6,65.1,0
02/04/2021,Ages_<12yrs,3263,0,0,918,0,0,0,0
02/04/2021,Race_eth_NHWhite,9310427,62.4,0,2254590,5,1.2,61.4,0
02/04/2021,Ages_25-39_yrs,4439353,17.4,0,1805678,7.2,2.9,28,0
02/04/2021,Ages_18-24_yrs,944735,3.7,0,285186,3.4,1,4.4,0
02/04/2021,Ages_18-29_yrs,2274861,8.9,0,813248,4.6,1.6,12.6,0
02/04/2021,Ages_16-17_yrs,21529,0.1,0,4353,0.3,0.1,0.1,0
02/04/2021,US,25516150,0,0,6452501,0,0,0,0
02/04/2021,Sex_known,24992761,0,97.9,6226714,0,0,0,96.5
02/04/2021,Ages_<18yrs,25368,0.1,0,5318,0,0,0.1,0
02/04/2021,Ages_12-15_yrs,576,0,0,47,0,0,0,0
02/04/2021,Ages_40-49_yrs,3151787,12.4,0,1218352,8.5,3.3,18.9,0
02/04/2021,Ages_50-64_yrs,5157693,20.2,0,1825841,8.8,3.1,28.3,0
02/03/2021,Ages_<12yrs,3223,0,0,900,0,0,0,0
